No,PO,district,Win name,ycoord,xcoord,on_footpath,num_driver
292,สขพ. 1,สาทร,ซอยพระพินิจ,13.722648,100.537115,0,13
293,สขพ. 1,สาทร,สวนพลู 1,13.719982,100.537954,0,18
294,สขพ. 1,สาทร,ซอยสวนพลู 5,13.71767,100.539546,0,2
295,สขพ. 1,สาทร,ซอยสวนพลู 6 (หุตายน),13.722481,100.540114,0,14
296,สขพ. 1,สาทร,ซอยสวนพลู 7 ,13.717558,100.539608,0,1
297,สขพ. 1,สาทร,ซอยประสาทคอร์ท (ต้นซอย),13.719122,100.538809,0,26
298,สขพ. 1,สาทร,ซอยประสาทคอร์ท (ท้ายซอย),13.721234,100.54046,0,8
299,สขพ. 1,สาทร,ตรงข้ามซอยหุตายน,13.720007,100.538105,1,19
300,สขพ. 1,สาทร,หน้าตลาดนางลิ้นจี่,13.707667,100.543278,1,10
301,สขพ. 1,สาทร,ซอยสวนพลู เยื้อง สน. ทุ่งมหาเมฆ,13.718209,100.539143,0,4
302,สขพ. 1,สาทร,การประปาทุ่งมหาเมฆ,13.715749,100.539642,1,4
303,สขพ. 1,สาทร,สามแยกอาคารสงเคราะห์,13.716347,100.538819,0,6
304,สขพ. 1,สาทร,ชุมชนพัฒนสิน,13.710053,100.542036,0,18
305,สขพ. 1,สาทร,ซอยงามดูพลี (สีม่วง),13.718631,100.544156,1,60
306,สขพ. 1,สาทร,ซอยงามดูพลี (สีฟ้า),13.724102,100.548232,1,49
307,สขพ. 1,สาทร,ซอยงามดูพลี (สีน้ำเงิน),13.719981,100.545133,1,33
308,สขพ. 1,สาทร,ซอยศรีบำเพ็ญ,13.721081,100.547066,0,9
309,สขพ. 1,สาทร,ซอยสุวรรณสวัสดิ์ เดอะบูมศรีสวัสดิ์,13.718222,100.551512,1,44
310,สขพ. 1,สาทร,ถนนเย็นอากาศ,13.7108,100.541816,1,22
311,สขพ. 1,สาทร,พระราม 4 (สะพานคู่),13.723905,100.548953,0,66
312,สขพ. 1,สาทร,ซอยนันทา,13.722236,100.544295,0,20
313,สขพ. 1,สาทร,ซอยกรมการขนส่งทางอากาศ,13.716742,100.540075,1,19
314,สขพ. 1,สาทร,สนามกีฬาทุ่งมหาเมฆ,13.714057,100.534772,1,16
315,สขพ. 1,สาทร,สาธุประดิษฐ์ ซอย 2,13.70524,100.528956,1,14
316,สขพ. 1,สาทร,สี่แยกเจริญราษฎร์,13.7071,100.518749,1,1
317,สขพ. 1,สาทร,สมาคมโอสถานันต์,13.710227,100.5228,0,3
318,สขพ. 1,สาทร,สาทร 11 แยก 7,13.715686,100.527457,0,12
319,สขพ. 1,สาทร,หลัง ร.พ. เซ็นต์หลุยส์ (ซอย 13 แยก 2),13.717352,100.525284,0,6
320,สขพ. 1,สาทร,หน้าคอนโดเซนทริค,13.718684,100.526887,0,6
321,สขพ. 1,สาทร,จันทน์ 20,13.706769,100.525013,1,6
322,สขพ. 1,สาทร,เดอะชาโตว์,13.70944,100.532823,0,8
323,สขพ. 1,สาทร,รัจนาการ,13.721291,100.529507,1,2
324,สขพ. 1,สาทร,ร.พ. ยาสูบเก่า BTS สุรศักดิ์,13.719335,100.522208,1,15
325,สขพ. 1,สาทร,ซอยสวนพลู เยื้อง สน. ทุ่งมหาเมฆ,13.718209,100.51541,1,3
326,สขพ. 1,สาทร,จันทน์เก่า ซอย 10 (BRT),13.704105,100.538725,0,18
327,สขพ. 1,สาทร,โครงการสวนพลูพัฒนา (บ้านเอื้ออาทร 14) ,13.71916,100.541145,0,9
328,สขพ. 1,สาทร,โครงการสวนพลูพัฒนา,13.718787,100.54075,0,13
329,สขพ. 1,สาทร,ชุมชนบ้านมั่นคงสวนพลู,13.720188,100.542148,0,12
330,สขพ. 1,สาทร,บ้านมั่นคง,13.719803,100.542922,1,19
331,สขพ. 1,สาทร,หน้าออมสินสวนพลู,13.718256,100.539184,1,2
332,สขพ. 1,สาทร,นราธิวาสฯ 5 - 7 (ตึกซีรีน่า สาทร),13.720339,100.531293,1,13
333,สขพ. 1,สาทร,นราธิวาสฯ 9 - 11,13.722208,100.531676,1,3
334,สขพ. 1,สาทร,นราธิวาสฯ 13,13.716493,100.533197,1,4
335,สขพ. 1,สาทร,หน้าอาคารพิพัฒนสิน,13.710827,100.535185,1,13
336,สขพ. 1,สาทร,สาทรซอย 1 แยก 2 (หน้าเกอเธ่),13.723288,100.545147,0,9
337,สขพ. 1,สาทร,เบ็นซ์พระราม 4,13.72568,100.546648,1,13
338,สขพ. 1,สาทร,เบ็นซ์พระราม 4,13.72568,100.544858,1,29
339,สขพ. 1,สาทร,เดอะเมทคอนโด,13.722845,100.534059,1,9
340,สขพ. 1,สาทร,ซอยศรีอักษร,13.720378,100.551687,0,6
341,สขพ. 1,สาทร,ซอยโปร่งใจ,13.718578,100.546726,0,5
342,สขพ. 1,สาทร,คอนโดฟิวส์,13.70567,100.526976,0,15
343,สขพ. 1,สาทร,สระว่ายน้ำ ส. พัน 1,13.713832,100.540027,0,8
344,สขพ. 1,จอมทอง,กิมฮวด,13.681625,100.478128,0,11
345,สขพ. 1,จอมทอง,คอนโดบ้านสวนริมน้ำ,13.672844,100.465944,0,18
346,สขพ. 1,จอมทอง,จอมทอง 16 (สีแดง),13.699338,100.470688,0,17
347,สขพ. 1,จอมทอง,จันทร์กลิ่น,13.706972,100.476458,0,6
348,สขพ. 1,จอมทอง,จันทร์พริ้ง,13.683206,100.466959,0,7
349,สขพ. 1,จอมทอง,ชัยกูล,13.672308,100.455058,0,50
350,สขพ. 1,จอมทอง,ชัยกูลทาวเวอร์ (สุวรรณานนท์),13.676612,100.462594,0,31
351,สขพ. 1,จอมทอง,ชาวสวนสัมพันธ์,13.690262,100.474138,0,7
352,สขพ. 1,จอมทอง,ชุมชนศิลปเดช (แสด),13.699169,100.474457,0,6
353,สขพ. 1,จอมทอง,กำนันแม้น,13.685844,100.445405,0,149
354,สขพ. 1,จอมทอง,ซอยคอกม้า,13.70011,100.460976,0,55
355,สขพ. 1,จอมทอง,ซอยช้อย,13.700541,100.468038,0,9
356,สขพ. 1,จอมทอง,ซอยชัยวัฒน์,13.701536,100.470564,0,37
357,สขพ. 1,จอมทอง,ซอยนางนอง 2,13.70733,100.46886,0,16
358,สขพ. 1,จอมทอง,ซอยภาณุมาภรณ์,13.693964,100.47709,0,21
359,สขพ. 1,จอมทอง,ซอยภาณุมาภรณ์,13.693964,100.47709,0,10
360,สขพ. 1,จอมทอง,ซอยวัดยายร่ม,13.67815,100.466179,0,69
361,สขพ. 1,จอมทอง,ตลาดน้ำวัดไทร,13.691753,100.454891,0,26
362,สขพ. 1,จอมทอง,ตลาดโอ๋เอ๋,13.68231,100.480836,0,6
363,สขพ. 1,จอมทอง,ทองไทคอนโด 1,13.707064,100.472945,0,9
364,สขพ. 1,จอมทอง,ทองไทคอนโด 3,13.706356,100.472112,0,4
365,สขพ. 1,จอมทอง,นิลกาจ,13.695558,100.436633,0,16
366,สขพ. 1,จอมทอง,บางค้อบริการ,13.695149,100.482146,0,74
367,สขพ. 1,จอมทอง,ปลั่งอนุสรณ์ (น้ำเงิน),13.689244,100.482077,0,131
368,สขพ. 1,จอมทอง,ปากซอยศิลปเดช (แดง),13.698007,100.471993,0,11
369,สขพ. 1,จอมทอง,ผึ้งหลวง,13.686588,100.485966,0,45
370,สขพ. 1,จอมทอง,พุทธบูชา ซอย 9,13.671741,100.473091,0,47
371,สขพ. 1,จอมทอง,พุทธบูชา ซอย 23,13.665646,100.470381,0,38
372,สขพ. 1,จอมทอง,เพชรานันท์โพธิ์แก้ว,13.68395,100.486917,0,6
373,สขพ. 1,จอมทอง,มณีบุษอพาร์ทเมนท์,13.708585,100.474329,0,4
374,สขพ. 1,จอมทอง,มะขามทอง,13.681436,100.448821,0,22
375,สขพ. 1,จอมทอง,ร่วมพลัง,13.681711,100.472705,0,45
376,สขพ. 1,จอมทอง,ร่วมสุข,13.69789,100.458915,0,10
377,สขพ. 1,จอมทอง,ริมคลองวัดสิงห์,13.681698,100.448444,0,5
378,สขพ. 1,จอมทอง,เรืองรัตน์,13.690023,100.452875,0,55
379,สขพ. 1,จอมทอง,เลิศพัฒนาใต้,13.69823,100.471163,0,83
380,สขพ. 1,จอมทอง,เลิศพัฒนาเหนือ,13.698619,100.471457,0,64
381,สขพ. 1,จอมทอง,วัจนะ (จอมทอง 19),13.699014,100.469357,0,105
382,สขพ. 1,จอมทอง,วัดแก้วไพฑูรย์,13.696472,100.458151,0,3
383,สขพ. 1,จอมทอง,วัดโพธิ์ทอง,13.667887,100.47906,0,17
384,สขพ. 1,จอมทอง,วัดราชโอรส,13.699673,100.462169,0,14
385,สขพ. 1,จอมทอง,วัดสิงห์ (ปากทางวัดสิงห์),13.684885,100.445697,0,45
386,สขพ. 1,จอมทอง,วัดสีสุก,13.678737,100.46575,0,131
387,สขพ. 1,จอมทอง,วัดหนัง,13.704274,100.467151,0,88
388,สขพ. 1,จอมทอง,วุฒากาศ 47,13.705351,100.468967,0,1
389,สขพ. 1,จอมทอง,สวนอาหารบางมด,13.676718,100.485076,0,40
390,สขพ. 1,จอมทอง,สามแยกรอรัก,13.709761,100.475013,0,16
391,สขพ. 1,จอมทอง,สุขสวัสดิ์ 14 (แดง),13.680998,100.472089,0,76
392,สขพ. 1,จอมทอง,สุขสวัสดิ์ 16 (เขียว),13.685445,100.476885,0,42
393,สขพ. 1,จอมทอง,สุดซอยศิลปเดช (ฟ้า),13.698749,100.475876,0,3
394,สขพ. 1,จอมทอง,แสงทองคอนโด,13.709127,100.474387,0,11
395,สขพ. 1,จอมทอง,หมู่บ้านชิชา,13.67607,100.462676,0,10
396,สขพ. 1,จอมทอง,หมู่บ้านเชาวลิต (เขียว),13.701405,100.476731,0,10
397,สขพ. 1,จอมทอง,หมู่บ้านธนาคาร,13.70822,100.47322,0,2
398,สขพ. 1,จอมทอง,หมู่บ้านวรการ,13.673288,100.456538,0,31
399,สขพ. 1,จอมทอง,หมู่บ้านวิชิตนคร,13.674378,100.459759,0,18
400,สขพ. 1,จอมทอง,หมู่บ้านสินทวี,13.672505,100.456583,0,85
401,สขพ. 1,จอมทอง,หัวถนนพุทธบูชา,13.679888,100.471577,0,81
402,สขพ. 1,จอมทอง,อาทิตย์ (ทางรถไฟ),13.706718,100.46992,0,4
403,สขพ. 1,จอมทอง,เอกชัย 16,13.695116,100.456903,0,7
404,สขพ. 1,จอมทอง,เอกชัย 32,13.688808,100.451089,0,13
405,สขพ. 1,จอมทอง,เอกชัย 34,13.686975,100.448755,0,43
406,สขพ. 1,จอมทอง,ชุมชนวัดสิงห์,13.684509,100.445961,0,17
407,สขพ. 1,จอมทอง,รวมใจ,13.682761,100.454197,0,9
408,สขพ. 1,จอมทอง,BTS วุฒากาศ,13.713648,100.467749,0,56
409,สขพ. 1,จอมทอง,วุฒากาศ 26,13.71,100.469811,0,2
410,สขพ. 1,จอมทอง,ใต้ทางด่วน,13.681267,100.476654,0,1
411,สขพ. 1,ราษฎร์บูรณะ,ตลาดราษฎร์บูรณะ,13.681468,100.503741,0,6
412,สขพ. 1,ราษฎร์บูรณะ,หน้าห้างโลตัส,13.67673,100.500858,1,10
413,สขพ. 1,ราษฎร์บูรณะ,หน้าห้างบิ๊กซีราษฎร์บูรณะ,13.682658,100.500249,0,8
414,สขพ. 1,ราษฎร์บูรณะ,หน้าห้างบิ๊กซีบางปะกอก (คาร์ฟู),13.682323,100.492298,1,13
415,สขพ. 1,ราษฎร์บูรณะ,วัดสน 1,13.677393,100.513954,0,21
416,สขพ. 1,ราษฎร์บูรณะ,ซอยรุ่งเรือง,13.668652,100.513274,1,40
417,สขพ. 1,ราษฎร์บูรณะ,ใต้ทางด่วนจอมทองบูรณะ (SC),13.670273,100.503528,0,12
418,สขพ. 1,ราษฎร์บูรณะ,ชุมชนรวมน้ำใจ,13.671012,100.497139,0,11
419,สขพ. 1,ราษฎร์บูรณะ,ตลาดบางปะกอก,13.677388,100.499749,1,47
420,สขพ. 1,ราษฎร์บูรณะ,แฟลตทหารเรือ,13.673015,100.485382,0,65
421,สขพ. 1,ราษฎร์บูรณะ,ราษฎร์บูรณะ 17,13.683597,100.498021,0,1
422,สขพ. 1,ราษฎร์บูรณะ,ราษฎร์บูรณะ 18,13.681923,100.502136,1,20
