id,name,lat,long,police,road,district,description
584,ตรงข้ามอาคารทีม,13.83830719,100.6355748,โคกคราม,นวลจันทร์,บึงกุ่ม,
585,อาคารทีม (ซอยนวลจันทร์ 62),13.838147,100.635786,โคกคราม,นวลจันทร์,บึงกุ่ม,
586,วัดนวลจันทร์,13.836029,100.637165,โคกคราม,นวลจันทร์,บึงกุ่ม,
587,หมู่บ้านภัทราวิลล่า 5,13.833181,100.637746,โคกคราม,นวลจันทร์,บึงกุ่ม,
588,ซอยนวลจันทร์ 48 (ธนาคารไทยพาณิชย์ สาขาถนนนวลจันทร์),13.829726,100.638452,โคกคราม,นวลจันทร์,บึงกุ่ม,
589,หมู่บ้านฉัตรแก้ว (ซอยนวลจันทร์32),13.82588,100.641025,โคกคราม,นวลจันทร์,บึงกุ่ม,ป้ายไม่ตรงตามมติครั้งที่ 4/2548
590,ซอยนวลจันทร์ 22 (หมู่บ้านสินธนา5),13.82091,100.643523,โคกคราม,นวลจันทร์,บึงกุ่ม,
591,สำนักงานที่ดินกรุงเทพมหานครสาขาประเวศ (ซอยนักกีฬาแหลมทอง 1),13.740669,100.693771,ประเวศ,นักกีฬาแหลมทอง,สะพานสูง,
592,โรงเรียนศรีพฤฒา,13.744392,100.695491,ประเวศ,นักกีฬาแหลมทอง,สะพานสูง,
593,ซอยนักกีฬาแหลมทอง 16,13.743782,100.695487,ประเวศ,นักกีฬาแหลมทอง,สะพานสูง,
594,ซอยนักกีฬาแหลมทอง 8 (ตรงข้ามสำนักงานที่ดินกรุงเทพมหานครสาขาประเวศ),13.740529,100.693872,ประเวศ,นักกีฬาแหลมทอง,สะพานสูง,
595,แยกตัดถนนสังคมสงเคราะห์ (ซอยนาคนิวาส 1),13.795969,100.606855,โชคชัย,นาคนิวาส,ลาดพร้าว,
596,ตรงข้ามหมู่บ้านเอกสิน (ซอยนาคนิวาส 63),13.820362,100.609135,โชคชัย,นาคนิวาส,ลาดพร้าว,
597,หมู่บ้านเอกสิน,13.819807,100.609446,โชคชัย,นาคนิวาส,ลาดพร้าว,
598,ตรงข้ามโรงเรียนม้วนบำรุงศิลป์(บ้านกลางเมือง ลาดพร้าว 71),13.812509,100.610409,โชคชัย,นาคนิวาส,ลาดพร้าว,
599,ซอยนาคนิวาส 22,13.808402,100.608724,โชคชัย,นาคนิวาส,ลาดพร้าว,
600,ซอยนาคนิวาส 14,13.806187,100.607917,โชคชัย,นาคนิวาส,ลาดพร้าว,
601,สำนักงานเขตลาดพร้าว,13.803897,100.607099,โชคชัย,นาคนิวาส,ลาดพร้าว,
602,ตรงข้ามหมู่บ้านกลางเมืองลาดพร้าว 71 (ซอยนาคนิวาส 4),13.801456,100.606809,โชคชัย,นาคนิวาส,ลาดพร้าว,
603,หมู่บ้านกลางเมือง ลาดพร้าว 71 (ซอยนาคนิวาส 11) (ป้ายหาย),13.80141,100.606671,โชคชัย,นาคนิวาส,ลาดพร้าว,ป้ายไม่ตรงตามมติครั้งที่ 16/2542
604,ตรงข้ามสำนักงานเขตลาดพร้าว(ซอยนาคนิวาส 21),13.80423,100.607016,โชคชัย,นาคนิวาส,ลาดพร้าว,
605,ซอยนาคนิวาส 27,13.806259,100.607826,โชคชัย,นาคนิวาส,ลาดพร้าว,
606,หมู่บ้านอยู่เจริญ 4 (ซอยนาคนิวาส33),13.808205,100.608515,โชคชัย,นาคนิวาส,ลาดพร้าว,ป้ายไม่ตรงตามมติครั้งที่ 16/2542
607,โรงเรียนม้วนบำรุงศิลป์ (ซอยนาคนิวาส 45),13.812491,100.610256,โชคชัย,นาคนิวาส,ลาดพร้าว,ป้ายไม่ตรงตามมติครั้งที่ 16/2542
608,ซอยนาคนิวาส 49,13.815237,100.610299,โชคชัย,นาคนิวาส,ลาดพร้าว,
609,ตรงข้ามตลาดนางลิ้นจี่ (ซอยนาลิ้นจี่6),13.70808933,100.5430137,ทุ่งมหาเมฆ,นางลิ้นจี่,สาทร,
610,แยกเย็นอากาศ (ซอยจันทน์ 3),13.709621,100.541327,ทุ่งมหาเมฆ,จันทน์,สาทร,
611,ก่อนแยกนางลิ้นจี่,13.70361881,100.5450832,ทุ่งมหาเมฆ,นางลิ้นจี่,ยานนาวา,
612,ตรงข้ามซอยนางลิ้นจี่ 2,13.712268,100.540925,ทุ่งมหาเมฆ,นางลิ้นจี่,สาทร,
613,ซอยนางลิ้นจี่ 2,13.712548,100.540654,ทุ่งมหาเมฆ,นางลิ้นจี่,สาทร,
614,มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ,13.714524,100.539589,ทุ่งมหาเมฆ,นางลิ้นจี่,สาทร,
615,ตรงข้ามมหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ,13.714848,100.539563,ทุ่งมหาเมฆ,นางลิ้นจี่,สาทร,
616,ตรงข้ามหมู่บ้านภาณุแลนด์ (ป้ายหาย* ไม่ตรงมติ),13.782551,100.416096,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
617,ซอยบรมราชชนนี 60 (บริษัท ดี.พี.เซรามิคส์จำกัด),13.78220038,100.4202689,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
618,ตรงข้ามสถานีขนส่งสายใต้ใหม่(ตลิ่งชัน) (ป้ายหาย*),13.781851,100.422854,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
619,ไปรษณีย์ ตลิ่งชัน,13.780952,100.432076,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
620,ตรงข้ามศูนย์การเรียนรู้พิเศษประภาคารปัญญา (ป้ายหาย*),13.78025711,100.4394068,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
621,ซอยบรมราชชนนี 46,13.78040292,100.4430474,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
622,โชว์รูมฮอนด้า ปิ่นเกล้า (ซอยฉิมพลี2),13.78093906,100.445056,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
623,หมู่บ้านกฤษดาวิลเลจ 9 (ซอยบรมราชชนนี 32),13.7832343,100.4526705,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
624,เสรีกอล์ฟ (ป้ายหาย*),13.7844207,100.4566692,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,
625,ซอยบรมราชชนนี 22 (ป้ายหาย*),13.78602915,100.4619094,ตลิ่งชัน,บรมราชชนนี,ตลิ่งชัน,ไม่ตรงตามมติครั้งที่62/2537
